id	filename	md5	size	state
292c4a2f-86d8-4621-938f-1c3595bf2e20	292c4a2f-86d8-4621-938f-1c3595bf2e20/bc8d5743-bec0-40b2-ae96-4e6cf133f89b.htseq.counts.gz	b115f0a7e63fba3bfe6c4244a29de7cb	257710	validated
29350c08-1cd0-4214-a175-7c54c6d0ed97	29350c08-1cd0-4214-a175-7c54c6d0ed97/35de24d8-fed0-41e6-be7c-b67019b9e7d5.htseq.counts.gz	2a25167952a14a69894b0e4256aa61ef	265348	validated
2aa977cb-bebf-4196-8596-327df54db0e7	2aa977cb-bebf-4196-8596-327df54db0e7/4ca1f6ff-817d-43ca-b444-3aa50dee7be4.htseq.counts.gz	672d8e7970afb41f6d4178669fd05e98	260415	validated
2e369415-7e2c-4647-bb37-f12262cb075a	2e369415-7e2c-4647-bb37-f12262cb075a/9b18c043-e09c-4a5a-acab-f3661ae947c4.htseq.counts.gz	00e4f6168214d45c1a1bf44e4d1f71a3	258859	validated
31f34216-6844-427b-9281-2cb8fd8561e7	31f34216-6844-427b-9281-2cb8fd8561e7/46b5ab81-1f2b-4f0b-b7ec-dbfe712890da.htseq.counts.gz	a3d9ce186d0c3947f8e0451854beb3d2	264206	validated
320416ea-16ed-451d-9bd0-caa99cecf152	320416ea-16ed-451d-9bd0-caa99cecf152/40042070-d670-4711-9a07-57c609c4dce2.htseq.counts.gz	576186328a8c73e93bb0288016c5a7dd	265159	validated
320e69d3-4d9d-4f60-904f-d1c94a1bc7ab	320e69d3-4d9d-4f60-904f-d1c94a1bc7ab/0bd46112-1b21-4d87-97b4-6967213036f3.htseq.counts.gz	d7ed1324e86fd157854497a9b3454399	258716	validated
3549d905-6f13-4a2e-a424-626a991b04a7	3549d905-6f13-4a2e-a424-626a991b04a7/5ee23a7a-d9f6-4bbf-921f-43aba161880d.htseq.counts.gz	43d154bd2bfc5bbb37111779dadf76e2	276452	validated
356b6a31-00c8-4e46-ae03-d4af96dbe58f	356b6a31-00c8-4e46-ae03-d4af96dbe58f/bbb7c180-3737-4c05-a145-08da7bab76c2.htseq.counts.gz	28f214473cef4091948429b8d8935e32	262088	validated
38033d2f-26ea-423f-a6d1-febea60873e5	38033d2f-26ea-423f-a6d1-febea60873e5/3a239b72-290f-43d7-ae89-fdfe7f4f5c26.htseq.counts.gz	ae93a5dfbf19999d26194d951e6e40ed	264889	validated
3972bc96-a7d4-4eb5-be8c-be613a72f223	3972bc96-a7d4-4eb5-be8c-be613a72f223/9150c3aa-680d-4a69-a5bb-19678b1527d6.htseq.counts.gz	f2515f4ddd0f5a234eb7cb4db4d44371	262496	validated
3a672b37-a877-4123-aaa8-e8fc6c43c21d	3a672b37-a877-4123-aaa8-e8fc6c43c21d/2e76fc1e-cd70-450a-b536-74480e5bc4b0.htseq.counts.gz	b9a6c8e1d7a1e013d99695906ae60aaa	263155	validated
3cdd9114-764a-438a-877f-d172af8f1fc4	3cdd9114-764a-438a-877f-d172af8f1fc4/94c8cb9a-031f-4265-adfe-23f393544716.htseq.counts.gz	843486d317d1c38221687267be91dcc8	257971	validated
3ec7aa6e-a009-4aca-a9e9-0f0975357184	3ec7aa6e-a009-4aca-a9e9-0f0975357184/dd872188-5fce-452a-9d94-9fc82253610f.htseq.counts.gz	0e8942dcb63d0fc7e731107396ead31c	259933	validated
3f208834-13bb-4ca0-82b7-29513e151332	3f208834-13bb-4ca0-82b7-29513e151332/223d44e7-d33f-4997-92ad-5f82747596ad.htseq.counts.gz	aed730f27c6b5e5fd44ba31c08ca761d	264303	validated
419db9c3-8ab1-4d4a-b6d4-39e626a4c32d	419db9c3-8ab1-4d4a-b6d4-39e626a4c32d/923cb230-026f-42c0-b2c3-0bcbb033e17f.htseq.counts.gz	586a3238c8606834d7f55a3c12ce9935	265913	validated
44986829-4e5f-455e-b463-321829fe9857	44986829-4e5f-455e-b463-321829fe9857/a647826e-5ac7-4cc7-a395-ae5dc3f5ada4.htseq.counts.gz	2be10d5c41ac98e9668f436de9e14c68	260339	validated
4760f89b-2497-48bc-a4a6-eda3ce0cd066	4760f89b-2497-48bc-a4a6-eda3ce0cd066/3da052da-d6f9-413e-a815-f758261cb314.htseq.counts.gz	c3f2dc9d4b5dd4fe50c849ae50159760	266109	validated
47ec60b6-c9b2-4326-a20f-362c49a31f29	47ec60b6-c9b2-4326-a20f-362c49a31f29/780d954e-ea96-41ea-9eed-1891e894f45c.htseq.counts.gz	2aee114b58e90f009bac4423b55821a4	263001	validated
48235627-7c47-4153-82ef-12361b4a9b9a	48235627-7c47-4153-82ef-12361b4a9b9a/d56893f9-167b-4fb9-95b7-2a3c8279c148.htseq.counts.gz	8782ea09057f7b9243c6a44026d96e63	256343	validated
4ba79775-8da0-4b19-8eba-be669c30ebe4	4ba79775-8da0-4b19-8eba-be669c30ebe4/bfcad2ca-d4b2-40b3-bcd3-534d4b41acc2.htseq.counts.gz	23d27692865914ea1553d8ad8d6dbe88	261203	validated
4c5b9733-4a6c-43d2-b54d-bb72f02b3c3e	4c5b9733-4a6c-43d2-b54d-bb72f02b3c3e/443cd24f-4b70-44e8-8d9e-0f639bbf15b0.htseq.counts.gz	b3113fb922567272a367f5e87a3aec08	251029	validated
4d2e41a5-a746-413d-8120-d74df37fc8a2	4d2e41a5-a746-413d-8120-d74df37fc8a2/5a0dee52-1a55-42ff-94de-cdad38802e73.htseq.counts.gz	06ac8042faa227daff3df8b5f85fc8d6	266977	validated
4f9a36d1-b97a-4cf0-b1c2-b8eb5ffe9568	4f9a36d1-b97a-4cf0-b1c2-b8eb5ffe9568/e4b3c9a8-ef5c-457a-85a8-8cc903231ba8.htseq.counts.gz	3f1c1c5546dec4ef57e1470a33b8bef2	260440	validated
4ff42fbc-6d70-4536-9961-ab3f32c32fba	4ff42fbc-6d70-4536-9961-ab3f32c32fba/3bed5ca8-5fa8-49b8-aebe-8bd3b9075f9b.htseq.counts.gz	b876c07876e9c45262feacd5fbb4e3f2	255425	validated
56eb688c-6199-4f49-93c1-01e67c42c8ab	56eb688c-6199-4f49-93c1-01e67c42c8ab/a7230a9f-317b-4ffb-b4e1-2019473b81d8.htseq.counts.gz	55f99385d66246e1764b3b126d9ece6c	260497	validated
59643899-4f78-4b5a-a119-cf2533f7a883	59643899-4f78-4b5a-a119-cf2533f7a883/3feebb27-db4a-4705-a7b9-b00f8de6e529.htseq.counts.gz	b4d89263b5052f1d4d321de6f79f9dcf	260408	validated
59c30c69-f7e6-4d23-b429-64b9fa39feda	59c30c69-f7e6-4d23-b429-64b9fa39feda/fcce1bdf-84ec-4679-b2a1-6b716aac4222.htseq.counts.gz	57cafc90e69fd71273a2acbcd0b4aa60	262109	validated
5a77e15b-8cdc-4698-bdc4-8725760537ff	5a77e15b-8cdc-4698-bdc4-8725760537ff/65d6fed9-6792-468f-a189-387c042e2393.htseq.counts.gz	ec7443f4e540601edde020d61535001c	262835	validated
5ac9f242-c819-460b-8289-d4fc99dc99d4	5ac9f242-c819-460b-8289-d4fc99dc99d4/88a98b31-4209-46c6-982c-f1fc7f04100c.htseq.counts.gz	e167fb0902dce4d78db5dc8f5224f39c	256236	validated
5adddef8-724b-4d4f-865f-a0e4e98b2f48	5adddef8-724b-4d4f-865f-a0e4e98b2f48/d019b279-64cb-4941-a49d-4809e56a94c4.htseq.counts.gz	84d934f2b1103b229a930645d406c995	264681	validated
5b05d019-3df1-435f-9842-6efdae6637f1	5b05d019-3df1-435f-9842-6efdae6637f1/85d445d5-e143-4750-937a-4dcc7e2ad2d6.htseq.counts.gz	85557a8ad80992e097b080677f7615dd	261728	validated
5b95470b-fbb6-4c24-a7e9-df5de23a965e	5b95470b-fbb6-4c24-a7e9-df5de23a965e/5f0ace89-9e0b-49a3-9671-a463db271121.htseq.counts.gz	e5cf917f322d8375fa8d89b40450571c	264244	validated
5baf9212-f467-4fd0-aa20-750f5b3d7453	5baf9212-f467-4fd0-aa20-750f5b3d7453/1459dda1-466a-41f7-a4d8-f9ec5fb4c2fc.htseq.counts.gz	94fa7add62375f8f41a7471cb9151357	259168	validated
5bdb7aa2-6d12-4d29-801e-b04e18dcdfe3	5bdb7aa2-6d12-4d29-801e-b04e18dcdfe3/47c3ea44-2768-49c3-ae7c-b4f2acfe4a72.htseq.counts.gz	2b83429ccc7cb6c452ba9aff336eed30	263256	validated
5cf2523c-fa03-4e3e-a6e1-a8ea635106ba	5cf2523c-fa03-4e3e-a6e1-a8ea635106ba/02257ac6-53e9-47b0-886d-062aed659c86.htseq.counts.gz	56b5f49bf3e6cd4253fc90e91b2adf40	257964	validated
5e0ec5de-bce9-44ee-aa7e-45f2defac633	5e0ec5de-bce9-44ee-aa7e-45f2defac633/f3f23d87-15c0-45c0-878e-e3651e3905f1.htseq.counts.gz	1d85e9c5ec6a12d34134f9b549be3e1e	263557	validated
5e6fdf13-dfd0-4cf4-9065-9d4cfdc84331	5e6fdf13-dfd0-4cf4-9065-9d4cfdc84331/dc1fb8de-58f0-444e-be36-1a2256c01c86.htseq.counts.gz	255b564c208519b3d2261339aa683539	269467	validated
5effa015-86af-41ef-8c7c-b0f4db8c4840	5effa015-86af-41ef-8c7c-b0f4db8c4840/c798d13f-4211-44e9-93e2-23dfcfb9d274.htseq.counts.gz	9d950bb3e46d509a5bdd4603e8944ec3	257842	validated
5f2c7052-cd44-4725-9a61-6a444e3813ec	5f2c7052-cd44-4725-9a61-6a444e3813ec/3d6ca45c-4d63-4ad8-83c9-017f65504baa.htseq.counts.gz	012d4e1187b24bb3f5a2ca32ba4a6310	264654	validated
6001e694-b12d-4338-84dd-7180cac79e15	6001e694-b12d-4338-84dd-7180cac79e15/43f1cfcf-5c61-4dcf-9168-9cce41f8673c.htseq.counts.gz	e34e8a7116d8f898b4800368b97c8aa8	261175	validated
600f9916-cd54-42d4-b728-310275cce5dd	600f9916-cd54-42d4-b728-310275cce5dd/ede52976-0412-4878-a28e-1b1b39316e0f.htseq.counts.gz	1b3991e9b94be0f15e70de92bd0b149e	261916	validated
60248b66-88bc-470f-bd9b-d7185be3fd8e	60248b66-88bc-470f-bd9b-d7185be3fd8e/9bef4ae5-c2df-446e-b283-75f5b172fc10.htseq.counts.gz	d90a629afa115fce39facfcdac322301	257844	validated
6046317a-110b-472d-b159-590342988093	6046317a-110b-472d-b159-590342988093/9e2d7048-48a8-4197-9bc3-5709608a723d.htseq.counts.gz	95865721e58a005a8e7328ef7061fa1c	263378	validated
604c38df-2769-4377-a576-db802789e520	604c38df-2769-4377-a576-db802789e520/eb4f8f6b-3465-49f9-a70d-35ee45387f89.htseq.counts.gz	e19c0f43c6e23f06dae659394accb715	255814	validated
63ffdaa9-0d98-40fc-8ff9-4dcca1949a08	63ffdaa9-0d98-40fc-8ff9-4dcca1949a08/4b3c101b-b2e1-4bc7-a757-6aeae9ba0256.htseq.counts.gz	6eefccce260d6ebbd22a6c811cc220c8	267649	validated
64b80e98-37eb-420a-8673-f186735ae346	64b80e98-37eb-420a-8673-f186735ae346/312a88d3-40af-40e9-af3d-2b14b95deebb.htseq.counts.gz	948c4066aca0bedd059b583cf960c7af	258882	validated
64f6b5bb-0655-4fd5-bbe9-663fd449ec1d	64f6b5bb-0655-4fd5-bbe9-663fd449ec1d/d93867bd-10a4-4508-93aa-54cde95fd008.htseq.counts.gz	d6c16b99f519fa9483591386cf6643d0	263199	validated
6809b1c3-75a5-40dc-b6dc-7366578d70ce	6809b1c3-75a5-40dc-b6dc-7366578d70ce/ec4e2d4f-508b-41db-9bfc-93dffe396d07.htseq.counts.gz	fc11f8111d3073231f0d30327c23a7bc	265309	validated
68a7eb0a-9e3f-4a2a-8661-b8e71c129206	68a7eb0a-9e3f-4a2a-8661-b8e71c129206/4706b7ab-9e0b-4729-9f15-53049667d822.htseq.counts.gz	3e4c1456c60805d2fb9714c68ccfd612	263669	validated
68e9b641-0cc9-453f-8cf0-d49aef905d3a	68e9b641-0cc9-453f-8cf0-d49aef905d3a/f581bb8c-40ad-4943-bf3f-09730ad97fb7.htseq.counts.gz	a62eea0a36fe3e3ac4a27f5dd42c306d	259025	validated
69ac268a-0882-473b-8ec2-a2b6653871c4	69ac268a-0882-473b-8ec2-a2b6653871c4/97d0fb11-7826-46c6-95bc-5ad8fa082490.htseq.counts.gz	156119113155228684af621a62e6dbd4	259991	validated
6ce501fb-4b1a-471a-951a-54b41c73843f	6ce501fb-4b1a-471a-951a-54b41c73843f/8ea27ed4-5bec-4521-b9ff-7f2379aeeb9a.htseq.counts.gz	d1952cdccc4d0f42fcd54647219bc2c5	263116	validated
6db513fd-cdd0-48ba-807a-d90914ef0ffd	6db513fd-cdd0-48ba-807a-d90914ef0ffd/55d3a539-99e2-4643-9ce4-96c01cfc6781.htseq.counts.gz	f4c85fc8f91d3c349483c5ac6ce84b76	261636	validated
6e8cad17-b488-4d15-b8cc-027f64160a0e	6e8cad17-b488-4d15-b8cc-027f64160a0e/4ae96ef3-8ed7-4b4f-a0d4-cc10c316e719.htseq.counts.gz	80df96f73c59cb58b28b9589464d85de	263020	validated
72589337-1940-48e2-b4d2-6ffc755a4fde	72589337-1940-48e2-b4d2-6ffc755a4fde/f81ffc34-a57e-4136-9816-cc498c33eb3a.htseq.counts.gz	8ebafbd5fc62ca8e33635f6f14d89528	260483	validated
75635dc8-72b4-4b23-83e1-4d536188f0f8	75635dc8-72b4-4b23-83e1-4d536188f0f8/f34e8844-03a2-4c63-9825-b48721027f45.htseq.counts.gz	f62d5bc3e10220ec44f2eedec853836a	267873	validated
7704ecad-d0fb-4104-a88d-0c3a5d48cd7b	7704ecad-d0fb-4104-a88d-0c3a5d48cd7b/aa1e1a6c-2a46-4cd7-8d95-8d69609ecb63.htseq.counts.gz	556b43d20cf9931f5790ada9d9c86cad	265221	validated
796026aa-32a5-4a4a-9eba-be0ccb318dfa	796026aa-32a5-4a4a-9eba-be0ccb318dfa/ae5ed6cb-ebb3-4706-89eb-5566132babae.htseq.counts.gz	7540875971ccc68a8945f2dd82915e1f	260258	validated
7ad2847e-5560-4223-800a-159962d8a38f	7ad2847e-5560-4223-800a-159962d8a38f/74451511-b202-41c6-b362-ffb07d8efcfc.htseq.counts.gz	0f6acb97356363c9bbf18024639fdad9	260206	validated
7f31a095-b8f9-4b03-bd6b-89c4c8a10727	7f31a095-b8f9-4b03-bd6b-89c4c8a10727/edf5bd61-51ee-445b-9420-c95351fc561c.htseq.counts.gz	2aebdd58038ca285819ad7d408d802f3	259928	validated
80488b11-956d-420d-a689-7ec4dbdcc877	80488b11-956d-420d-a689-7ec4dbdcc877/32340e45-00fa-4739-be97-3934c30cb1f6.htseq.counts.gz	61675b0ed82618232a739e5b4a4ceb00	268968	validated
808339bd-2f83-431f-a1e0-7c22126c6256	808339bd-2f83-431f-a1e0-7c22126c6256/bb1b9683-173e-4a32-bbeb-f17c7ed114c6.htseq.counts.gz	75a9d7381dd181ff4bf70a83c387b736	257212	validated
81e85c7e-ba93-4983-a5dd-1aeaa959d933	81e85c7e-ba93-4983-a5dd-1aeaa959d933/c1a0a479-2801-44a2-b691-1d156a3e5f34.htseq.counts.gz	2f476e13ac38b22ff550b22037fcc70a	252158	validated
858ab22f-c8dc-4790-84c3-d18b9322ca5d	858ab22f-c8dc-4790-84c3-d18b9322ca5d/c24d968a-d237-415a-9bb9-701aec282f8c.htseq.counts.gz	a1c6d5009799532714189cea5c09ec33	264030	validated
86669335-5bb6-4df2-beef-881230b8e517	86669335-5bb6-4df2-beef-881230b8e517/7092d542-6a1b-4d6f-8734-8472a72dfe66.htseq.counts.gz	e9a7c9ac9a6e3580358b4bd19ee8b335	261634	validated
87df221c-bfb8-48ac-84cb-079d81d3217c	87df221c-bfb8-48ac-84cb-079d81d3217c/350ce5eb-cc0b-4bf3-9a94-654273c50cb3.htseq.counts.gz	85d9dd8cb91ce54a27d00860b0c62ce0	260589	validated
87faf357-9694-46fd-9d44-785c797d67f7	87faf357-9694-46fd-9d44-785c797d67f7/406e1c3d-5850-4126-8267-edf60a03cbb5.htseq.counts.gz	12710cd9f08abe2aed644b66056435a8	262439	validated
8990e816-e56f-4318-b7bf-a95788abd8e9	8990e816-e56f-4318-b7bf-a95788abd8e9/0786a0c1-10a8-43b7-859c-c33fecff5240.htseq.counts.gz	b16486ea51f2b0021df3df6ffc9006db	261116	validated
8cca2d64-53be-40f7-a624-0b4cc61c99e6	8cca2d64-53be-40f7-a624-0b4cc61c99e6/a7c2642d-1f1f-4f47-b85a-5836f4b561d8.htseq.counts.gz	98d039f989913a1612ca72a397440406	262621	validated
8e250981-70a0-42d6-bd68-1c06504c39ab	8e250981-70a0-42d6-bd68-1c06504c39ab/ef53264e-cf1b-417d-a985-c54ff4ef6026.htseq.counts.gz	8a815f87d5eae1ea08435d13922e02da	261080	validated
96ac05e3-f331-4d7a-9ff4-f7ca89b451dd	96ac05e3-f331-4d7a-9ff4-f7ca89b451dd/72fe3744-0461-4ea9-b03d-f75929eafc51.htseq.counts.gz	e43994ed10545f13ea938c64943fca9e	257974	validated
9762bef8-9407-411d-90bc-d055f3e1f24a	9762bef8-9407-411d-90bc-d055f3e1f24a/96648fde-8189-475e-9d36-7dc1a3cf3013.htseq.counts.gz	4b9dd5893942b0b9331e7cf5f740604b	261646	validated
980deaed-f452-425d-ba54-38ec1208981b	980deaed-f452-425d-ba54-38ec1208981b/f4470f3d-f772-426d-81f7-ac8336437d43.htseq.counts.gz	4cfd01a586d83f3f7492cf19f4a30faf	263693	validated
98a73892-6d6f-4bb6-aede-2be89e4c0e57	98a73892-6d6f-4bb6-aede-2be89e4c0e57/a7563741-4e31-403c-b753-98286dc9effa.htseq.counts.gz	3621c62b545bee6b420fbe42065a9073	259460	validated
98d53bcf-5d53-47df-874e-3166f24b3060	98d53bcf-5d53-47df-874e-3166f24b3060/cf9167eb-8b16-4707-ac37-bee20f2825d3.htseq.counts.gz	db18f0122d26bda75c158cdf42e32808	258737	validated
99523ac1-d3da-4aea-9bd3-f99ed3cb5d20	99523ac1-d3da-4aea-9bd3-f99ed3cb5d20/f181777c-80d8-49fd-a444-22fb7cb2a378.htseq.counts.gz	0657f873feb60ec2d263bb593eb8ae05	270874	validated
9b1ca989-3066-4425-8812-5af832c82c84	9b1ca989-3066-4425-8812-5af832c82c84/ad0e027c-d017-4c46-9770-8de5187560b7.htseq.counts.gz	73dc6bb8f1c769ec6ef9a0747605dcba	262070	validated
9ce18c88-828c-4636-82f5-63f026ad2d2e	9ce18c88-828c-4636-82f5-63f026ad2d2e/a57cbcd4-61bb-4a57-85f0-21dca9945eeb.htseq.counts.gz	ee13b91d68c6d6e37d90eb9de9f1ceec	258282	validated
9d75283e-c0a7-42d0-8c07-ac9fe09dedb1	9d75283e-c0a7-42d0-8c07-ac9fe09dedb1/43855b19-028a-4d3a-a825-98b17e9e51cf.htseq.counts.gz	0e7d157126b1d8c594a9ea84213aba93	259974	validated
9eee2f14-d275-43b9-a431-7ca9ea748423	9eee2f14-d275-43b9-a431-7ca9ea748423/d14e5212-74be-4dea-9922-73c00a9011b6.htseq.counts.gz	b2018c34a9e53cc1ab3d2ae254b8a846	257486	validated
9f9a2302-9e88-490c-9f2b-92ea8995b66d	9f9a2302-9e88-490c-9f2b-92ea8995b66d/afbe1f71-cb91-47ba-9a38-b533cd435e0b.htseq.counts.gz	53ad566762a590a040de44d55be48d82	261895	validated
a0263b44-66b6-4198-8908-515ebb714a6a	a0263b44-66b6-4198-8908-515ebb714a6a/2116d78c-4385-4b77-bbd5-eac05ef6a169.htseq.counts.gz	efe6632192272a6b2ed0d8bcc8d15b35	262245	validated
a03c1a39-3b44-4392-9637-4fa2e0cff510	a03c1a39-3b44-4392-9637-4fa2e0cff510/e5447b08-8a7a-41de-b5d0-0938be628199.htseq.counts.gz	7599daba0bf6769fc2749335bd9360a7	259829	validated
a1b03804-ca24-42fa-bec7-0d66897f2ec1	a1b03804-ca24-42fa-bec7-0d66897f2ec1/d55df79c-6d32-45d8-a8e0-047bc2fe7ccd.htseq.counts.gz	1e2247b4adfc8c112fcdc7898c908785	261119	validated
a1e4d6f2-9a7a-4b3f-907d-da785549c0a5	a1e4d6f2-9a7a-4b3f-907d-da785549c0a5/9387547b-7111-408e-8f02-f07a2f6b8361.htseq.counts.gz	dec4ca175890ccb43e03a25ce4a7c4f6	262617	validated
a38c5949-2935-48dd-9036-d88273de8073	a38c5949-2935-48dd-9036-d88273de8073/d90c6768-8bea-4106-8e54-e1b28d35be53.htseq.counts.gz	f632b39cee5fa661c432de49a8d51f08	263101	validated
a5c403c2-d20d-48b6-81ce-3f9dd4ec3238	a5c403c2-d20d-48b6-81ce-3f9dd4ec3238/ea682d7b-897b-4b17-bf41-22495b5c9102.htseq.counts.gz	04b74f56abe7598fc66ee73d865b1a7c	247576	validated
a63fb339-b832-4512-b984-c2fd3a129a1e	a63fb339-b832-4512-b984-c2fd3a129a1e/e5ee90a3-5094-467c-9418-10368ac6b451.htseq.counts.gz	f11f1a2232d07b08bd9741321fe2f78f	265633	validated
a778e7fe-6020-438b-92a2-7a84256f52a0	a778e7fe-6020-438b-92a2-7a84256f52a0/351f8edd-e1f1-4bfc-87f6-c48f8551537a.htseq.counts.gz	1d148f08d0e2685e1c17aa1a9a64a08b	261620	validated
a7dc9bf3-bcea-4c4c-963d-d59344313e49	a7dc9bf3-bcea-4c4c-963d-d59344313e49/417905dc-5fb3-45c4-8bf1-408e19b969da.htseq.counts.gz	2496f98f6c5f8e9bf0978a7ffcdc03fa	262345	validated
aa708e91-f9d1-4d40-b8a9-fee2a722e4d4	aa708e91-f9d1-4d40-b8a9-fee2a722e4d4/d50ac166-a1cf-4915-96bc-604ffb97f7a4.htseq.counts.gz	39ff5594dc2314ad59616d060c9eb811	259357	validated
aaa029ce-ef41-4049-9000-5926c26291cd	aaa029ce-ef41-4049-9000-5926c26291cd/334bd018-03e2-45d2-aafb-2925d15e22c7.htseq.counts.gz	d7c5b87499a6c505315e2adcfcf3db30	264052	validated
